# frame 0  Twc (camera->world)
0.95198005 -0.07167843 -0.29765113 1.03049090
0.30608393 0.20114046 0.93051338 0.74324505
-0.00682805 -0.97693639 0.21342132 3.34713790
0.00000000 0.00000000 0.00000000 1.00000000
# frame 123  Twc (camera->world)
0.95930723 -0.07877254 -0.27115407 1.02825498
0.28164383 0.19837959 0.93878767 0.74389581
-0.02015925 -0.97695467 0.21249277 3.34716104
0.00000000 0.00000000 0.00000000 1.00000000
# frame 124  Twc (camera->world)
0.96049722 -0.08155131 -0.26607232 1.02733617
0.27730925 0.20029562 0.93967082 0.74452905
-0.02333827 -0.97633552 0.21499832 3.34801831
0.00000000 0.00000000 0.00000000 1.00000000
# frame 125  Twc (camera->world)
0.96140527 -0.08446734 -0.26184954 1.02834621
0.27392753 0.20474862 0.93970299 0.74483198
-0.02576088 -0.97516320 0.21998433 3.34719708
0.00000000 0.00000000 0.00000000 1.00000000
# frame 126  Twc (camera->world)
0.96423220 -0.08715081 -0.25032180 1.02687741
0.26326337 0.20514832 0.94265930 0.74554533
-0.03080042 -0.97484301 0.22075423 3.34694514
0.00000000 0.00000000 0.00000000 1.00000000
# frame 127  Twc (camera->world)
0.96679413 -0.09456462 -0.23741659 1.02645925
0.25239854 0.20772979 0.94506260 0.74696421
-0.04005098 -0.97360458 0.22469991 3.34631774
0.00000000 0.00000000 0.00000000 1.00000000
# frame 128  Twc (camera->world)
0.97043267 -0.09474421 -0.22199991 1.02457266
0.23722454 0.20460562 0.94966366 0.74746902
-0.04455271 -0.97424847 0.22103163 3.34586385
0.00000000 0.00000000 0.00000000 1.00000000
# frame 129  Twc (camera->world)
0.97242590 -0.09776179 -0.21173213 1.02169271
0.22772706 0.20230373 0.95247761 0.74863003
-0.05028171 -0.97443103 0.21898839 3.34653095
0.00000000 0.00000000 0.00000000 1.00000000
# frame 130  Twc (camera->world)
0.97842907 -0.10784004 -0.17620182 1.01730911
0.19514214 0.20256247 0.95962909 0.75012118
-0.06779457 -0.97331340 0.21923715 3.34550159
0.00000000 0.00000000 0.00000000 1.00000000
# frame 131  Twc (camera->world)
0.97973982 -0.11019389 -0.16723393 1.01654304
0.18670515 0.20041094 0.96175706 0.74983049
-0.07246424 -0.97349513 0.21692434 3.34549662
0.00000000 0.00000000 0.00000000 1.00000000
# frame 132  Twc (camera->world)
0.98137099 -0.11188338 -0.15618284 1.01448812
0.17591662 0.19651745 0.96459019 0.75049647
-0.07722896 -0.97409599 0.21253867 3.34578088
0.00000000 0.00000000 0.00000000 1.00000000
# frame 133  Twc (camera->world)
0.98274547 -0.11241330 -0.14688292 1.01261058
0.16675372 0.19487961 0.96654805 0.75042026
-0.08002837 -0.97436399 0.21026239 3.34570893
0.00000000 0.00000000 0.00000000 1.00000000
# frame 134  Twc (camera->world)
0.98363249 -0.11202641 -0.14112835 1.01121271
0.16081192 0.19247830 0.96803493 0.75065139
-0.08128133 -0.97488573 0.20734309 3.34654370
0.00000000 0.00000000 0.00000000 1.00000000
# frame 135  Twc (camera->world)
0.98563107 -0.10918531 -0.12887967 1.00812198
0.14843728 0.19576521 0.96935151 0.75020367
-0.08060879 -0.97455351 0.20915944 3.34737218
0.00000000 0.00000000 0.00000000 1.00000000
# frame 136  Twc (camera->world)
0.98588371 -0.11321432 -0.12335244 1.00704856
0.14427631 0.20061639 0.96898783 0.74994080
-0.08495678 -0.97310615 0.21411857 3.34719427
0.00000000 0.00000000 0.00000000 1.00000000
# frame 137  Twc (camera->world)
0.98650933 -0.11316319 -0.11829384 1.00653054
0.13914108 0.19889895 0.97009225 0.74933505
-0.08625022 -0.97346459 0.21196132 3.34738593
0.00000000 0.00000000 0.00000000 1.00000000
# frame 138  Twc (camera->world)
0.98706666 -0.11401825 -0.11269098 1.00611551
0.13400151 0.20097109 0.97038869 0.74977105
-0.08799439 -0.97293908 0.21365048 3.34693970
0.00000000 0.00000000 0.00000000 1.00000000
# frame 139  Twc (camera->world)
0.98829975 -0.11772649 -0.09697464 1.00426899
0.11951276 0.20269622 0.97192126 0.75042475
-0.09476448 -0.97213925 0.21439444 3.34645712
0.00000000 0.00000000 0.00000000 1.00000000
# frame 140  Twc (camera->world)
0.99089544 -0.11296528 -0.07324665 1.00132520
0.09537954 0.20503528 0.97409613 0.75050459
-0.09502089 -0.97221365 0.21394310 3.34465668
0.00000000 0.00000000 0.00000000 1.00000000
# frame 141  Twc (camera->world)
0.99124159 -0.11205221 -0.06988860 0.99993994
0.09180789 0.20428506 0.97459680 0.74891597
-0.09492852 -0.97247721 0.21278312 3.34400942
0.00000000 0.00000000 0.00000000 1.00000000
# frame 142  Twc (camera->world)
0.99120348 -0.11132088 -0.07157735 0.99984086
0.09288068 0.19983549 0.97541732 0.74803247
-0.09428062 -0.97348520 0.20841720 3.34351542
0.00000000 0.00000000 0.00000000 1.00000000
# frame 143  Twc (camera->world)
0.99154789 -0.11090447 -0.06732735 0.99825023
0.08817021 0.19531911 0.97676837 0.74841194
-0.09517766 -0.97444889 0.20344673 3.34361309
0.00000000 0.00000000 0.00000000 1.00000000
# frame 144  Twc (camera->world)
0.99280800 -0.10279986 -0.06135522 0.99539716
0.08117919 0.20140241 0.97613883 0.74817784
-0.08798984 -0.97409920 0.20829913 3.34403219
0.00000000 0.00000000 0.00000000 1.00000000
# frame 145  Twc (camera->world)
0.99334380 -0.09943451 -0.05814528 0.99329948
0.07766270 0.20535251 0.97560179 0.74758827
-0.08506821 -0.97362371 0.21170800 3.34262111
0.00000000 0.00000000 0.00000000 1.00000000
# frame 146  Twc (camera->world)
0.99338026 -0.09846200 -0.05916829 0.99230060
0.07827774 0.20324226 0.97599446 0.74821066
-0.08407287 -0.97416519 0.20960423 3.34325629
0.00000000 0.00000000 0.00000000 1.00000000
# frame 147  Twc (camera->world)
0.99326076 -0.09945163 -0.05951840 0.99173168
0.07929425 0.20856350 0.97478905 0.74773720
-0.08453100 -0.97293918 0.21504388 3.34297695
0.00000000 0.00000000 0.00000000 1.00000000
# frame 148  Twc (camera->world)
0.99385045 -0.09784035 -0.05185126 0.98916135
0.07134307 0.20767077 0.97559367 0.74676416
-0.08468443 -0.97329344 0.21337392 3.34191346
0.00000000 0.00000000 0.00000000 1.00000000
# frame 149  Twc (camera->world)
0.99407580 -0.09428569 -0.05406959 0.98897853
0.07307485 0.21152421 0.97463715 0.74721768
-0.08045731 -0.97281433 0.21716101 3.34038686
0.00000000 0.00000000 0.00000000 1.00000000
# frame 150  Twc (camera->world)
0.99552766 -0.08793141 -0.03453622 0.98502506
0.05201117 0.20497082 0.97738518 0.74736076
-0.07886394 -0.97481025 0.20862754 3.33995194
0.00000000 0.00000000 0.00000000 1.00000000
# frame 151  Twc (camera->world)
0.99552152 -0.08759830 -0.03554504 0.98525395
0.05356453 0.21286318 0.97561268 0.74816337
-0.07789578 -0.97314737 0.21660203 3.33994728
0.00000000 0.00000000 0.00000000 1.00000000
# frame 152  Twc (camera->world)
0.99540370 -0.09144180 -0.02845836 0.98545296
0.04766793 0.21534210 0.97537457 0.74745688
-0.08306172 -0.97224800 0.21871116 3.34014495
0.00000000 0.00000000 0.00000000 1.00000000
# frame 153  Twc (camera->world)
0.99543865 -0.09268898 -0.02259771 0.98680680
0.04197769 0.21282575 0.97618803 0.74782370
-0.08567250 -0.97268389 0.21574585 3.34086092
0.00000000 0.00000000 0.00000000 1.00000000
# frame 154  Twc (camera->world)
0.99538760 -0.09571944 -0.00642821 0.98807461
0.02687357 0.21388057 0.97649010 0.74820833
-0.09209421 -0.97215888 0.21546639 3.34148795
0.00000000 0.00000000 0.00000000 1.00000000
# frame 155  Twc (camera->world)
0.99501526 -0.09909453 0.01117631 0.98737283
0.01045615 0.21512820 0.97652984 0.74889362
-0.09917310 -0.97154523 0.21509199 3.34167995
0.00000000 0.00000000 0.00000000 1.00000000
# frame 156  Twc (camera->world)
0.99448729 -0.10323005 0.01840053 0.98569205
0.00457931 0.21807167 0.97592201 0.74877393
-0.10475711 -0.97045778 0.21734223 3.34283598
0.00000000 0.00000000 0.00000000 1.00000000
# frame 157  Twc (camera->world)
0.99375849 -0.10966407 0.02044167 0.98673661
0.00386580 0.21699113 0.97616592 0.74717512
-0.11148598 -0.96999415 0.21606071 3.34249854
0.00000000 0.00000000 0.00000000 1.00000000
# frame 158  Twc (camera->world)
0.99382555 -0.10657016 0.03088018 0.98739582
-0.00750111 0.21314486 0.97699181 0.74641720
-0.11070013 -0.97119106 0.21102941 3.34314098
0.00000000 0.00000000 0.00000000 1.00000000
# frame 159  Twc (camera->world)
0.99352387 -0.10359784 0.04666703 0.98704926
-0.02329541 0.21626970 0.97605571 0.74620011
-0.11120993 -0.97082177 0.21245575 3.34359892
0.00000000 0.00000000 0.00000000 1.00000000
# frame 160  Twc (camera->world)
0.99148981 -0.09610460 0.08781726 0.98459551
-0.06585029 0.21167033 0.97512020 0.74365008
-0.11230185 -0.97260453 0.20354045 3.34123311
0.00000000 0.00000000 0.00000000 1.00000000
# frame 161  Twc (camera->world)
0.99095046 -0.09595680 0.09385886 0.98453349
-0.07229319 0.20762890 0.97553264 0.74302774
-0.11309680 -0.97348987 0.19881293 3.34059506
0.00000000 0.00000000 0.00000000 1.00000000
# frame 162  Twc (camera->world)
0.99044506 -0.09296556 0.10186258 0.98402566
-0.08103855 0.20530354 0.97533749 0.74274057
-0.11158554 -0.97427299 0.19580808 3.34011276
0.00000000 0.00000000 0.00000000 1.00000000
# frame 163  Twc (camera->world)
0.99047716 -0.09337660 0.10117216 0.98308194
-0.08007401 0.20707262 0.97504312 0.74307522
-0.11199619 -0.97385920 0.19762366 3.33990188
0.00000000 0.00000000 0.00000000 1.00000000
# frame 164  Twc (camera->world)
0.99067029 -0.09618038 0.09654903 0.98367835
-0.07445975 0.21135866 0.97456824 0.74240254
-0.11414082 -0.97266482 0.20222518 3.33763395
0.00000000 0.00000000 0.00000000 1.00000000
# frame 165  Twc (camera->world)
0.99083004 -0.09038959 0.10042690 0.98144912
-0.08007398 0.20585134 0.97530169 0.74214832
-0.10883013 -0.97439979 0.19672584 3.33820681
0.00000000 0.00000000 0.00000000 1.00000000
# frame 166  Twc (camera->world)
0.99104968 -0.08897832 0.09951574 0.98097076
-0.07928850 0.20738774 0.97504034 0.74207800
-0.10739579 -0.97420387 0.19847660 3.33829071
0.00000000 0.00000000 0.00000000 1.00000000
# frame 167  Twc (camera->world)
0.99122398 -0.08863215 0.09807839 0.98041104
-0.07764401 0.21011991 0.97458762 0.74075017
-0.10698802 -0.97364982 0.20139414 3.33718432
0.00000000 0.00000000 0.00000000 1.00000000
# frame 168  Twc (camera->world)
0.99189623 -0.08426476 0.09508585 0.97842068
-0.07586187 0.20753962 0.97528062 0.73964488
-0.10191586 -0.97459056 0.19946528 3.33687531
0.00000000 0.00000000 0.00000000 1.00000000
# frame 169  Twc (camera->world)
0.99211014 -0.08273052 0.09419729 0.97857028
-0.07593306 0.20133690 0.97657443 0.73905842
-0.09975790 -0.97602209 0.19346640 3.33614855
0.00000000 0.00000000 0.00000000 1.00000000
# frame 170  Twc (camera->world)
0.99213824 -0.08324363 0.09344629 0.97878230
-0.07584802 0.19395630 0.97807363 0.73912390
-0.09954289 -0.97747197 0.18611760 3.33592607
0.00000000 0.00000000 0.00000000 1.00000000
# frame 171  Twc (camera->world)
0.99183788 -0.08161799 0.09795977 0.97889487
-0.08086021 0.19139964 0.97817575 0.73961078
-0.09858620 -0.97811282 0.18323777 3.33639063
0.00000000 0.00000000 0.00000000 1.00000000
# frame 172  Twc (camera->world)
0.99139263 -0.08189486 0.10214639 0.97816681
-0.08475815 0.19316618 0.97749828 0.74037444
-0.09978331 -0.97774233 0.18456227 3.33617665
0.00000000 0.00000000 0.00000000 1.00000000
# frame 173  Twc (camera->world)
0.99193599 -0.07884496 0.09922939 0.97766558
-0.08198123 0.19792542 0.97678278 0.74081885
-0.09665442 -0.97704094 0.18986554 3.33600407
0.00000000 0.00000000 0.00000000 1.00000000
# frame 174  Twc (camera->world)
0.99208013 -0.07818677 0.09830486 0.97726321
-0.08108497 0.19906543 0.97662592 0.74119436
-0.09592833 -0.97686221 0.19114909 3.33523308
0.00000000 0.00000000 0.00000000 1.00000000
# frame 175  Twc (camera->world)
0.99198016 -0.07834098 0.09918698 0.97671112
-0.08207949 0.19748259 0.97686416 0.74205763
-0.09611620 -0.97717108 0.18946862 3.33550567
0.00000000 0.00000000 0.00000000 1.00000000
# frame 176  Twc (camera->world)
0.99210551 -0.07786331 0.09830547 0.97668858
-0.08114135 0.19913219 0.97660762 0.74215957
-0.09561769 -0.97687444 0.19124221 3.33557050
0.00000000 0.00000000 0.00000000 1.00000000
# frame 177  Twc (camera->world)
0.99207420 -0.07609849 0.09998905 0.97648530
-0.08342686 0.19613755 0.97702099 0.74277100
-0.09396143 -0.97761909 0.18823435 3.33533173
0.00000000 0.00000000 0.00000000 1.00000000
# frame 178  Twc (camera->world)
0.99220329 -0.07585332 0.09888837 0.97625713
-0.08228121 0.19726793 0.97689056 0.74255839
-0.09360789 -0.97741068 0.18948858 3.33560377
0.00000000 0.00000000 0.00000000 1.00000000
# frame 179  Twc (camera->world)
0.99234177 -0.07627759 0.09715730 0.97625996
-0.08058441 0.19634349 0.97721819 0.74228191
-0.09361605 -0.97756379 0.18869307 3.33536702
0.00000000 0.00000000 0.00000000 1.00000000
# frame 180  Twc (camera->world)
0.99237426 -0.07837120 0.09513820 0.97627385
-0.07851205 0.19311513 0.97802986 0.74214642
-0.09502200 -0.97804116 0.18548940 3.33433558
0.00000000 0.00000000 0.00000000 1.00000000
# frame 181  Twc (camera->world)
0.99236851 -0.08001434 0.09382132 0.97624522
-0.07704773 0.19168578 0.97842742 0.74194062
-0.09627244 -0.97818928 0.18405801 3.33372699
0.00000000 0.00000000 0.00000000 1.00000000
# frame 182  Twc (camera->world)
0.99241121 -0.07675616 0.09606503 0.97621182
-0.08020076 0.18815450 0.97885940 0.74222055
-0.09320856 -0.97913553 0.18057073 3.33490076
0.00000000 0.00000000 0.00000000 1.00000000
# frame 183  Twc (camera->world)
0.99252562 -0.07652746 0.09506022 0.97574793
-0.07908053 0.18995456 0.97860285 0.74161766
-0.09294712 -0.97880581 0.18248294 3.33509520
0.00000000 0.00000000 0.00000000 1.00000000
# frame 184  Twc (camera->world)
0.99258064 -0.07781632 0.09342534 0.97603151
-0.07720387 0.19024293 0.97869668 0.74244807
-0.09393209 -0.97864817 0.18282373 3.33494673
0.00000000 0.00000000 0.00000000 1.00000000
